w_ch1;w_ch2;w_ch3
9,11E+01;-1,48E+01;0.579834
9,28E+01;-2,33E+01;0.4577637
7,00E+01;-4,64E+01;0.4577637
7,08E+01;-3,77E+01;0.5493164
6,76E+01;-2,67E+01;0.5493164
6,56E+00;-1,42E+01;0.6561279
6,18E+00;-1,68E+00;0.4272461
5,92E+00;1,40E+01;0.7476807
6,13E+01;2,69E+01;0.5187988
5,77E+01;3,81E+00;0.6561279
5,52E+01;-5,49E+00;0.6103516
5,22E+01;9,77E+00;0.6103516
4,61E+01;6,06E+01;0.7019043
4,18E+01;6,55E+00;0.579834
4,59E+01;4,33E+01;0.579834
5,00E+01;2,64E+01;0.4730225
5,80E+00;-4,27E+00;0.579834
4,61E+01;-1,56E+01;0.5493164
3,48E+01;-1,40E+01;0.50354
3,43E+01;1,48E+01;0.3967285
4,62E+01;3,97E+01;0.5493164
6,07E+01;8,33E+01;0.3967285
6,62E+01;8,00E+01;0.5493164
6,97E+01;4,20E+01;0.7019043
6,20E+01;-5,04E+00;0.5950928
6,55E+00;-1,07E+00;0.6103516
6,06E+01;-2,78E-01;0.5645752
5,54E+01;-2,75E+01;0.6256104
5,11E+01;-1,43E+01;0.579834
4,99E+01;-9,46E+00;0.5187988
4,04E+01;-2,44E+00;0.4730225
5,16E+01;-2,29E+00;0.4882812
6,04E+01;2,29E+00;0.4425049
3,97E+01;2,90E-01;0.6408691
4,87E+01;-7,78E+00;0.6561279
5,92E+00;-2,21E+01;0.4730225
5,87E+01;-1,16E+01;0.50354
6,13E+01;-3,97E+00;0.7171631
5,55E+01;1,57E+01;0.6408691
5,83E+01;3,02E+00;0.6713867
5,54E+01;2,82E+01;0.6408691
5,46E+01;2,15E+01;0.7324219
5,68E+00;1,51E+00;0.4882812
5,86E+01;4,58E-01;0.6866455
5,77E+01;-1,60E+01;0.7171631
0.0001269531;-2,66E+01;0.6561279
0.0001831055;-2,32E+01;0.5950928
0.0001924133;6,10E+00;0.5340576
0.0001875305;3,25E+01;0.5187988
0.000176239;4,41E+00;0.50354
0.000163269;5,26E+01;0.4272461
0.0001512146;7,93E+00;0.5340576
0.0001452637;0.0001036072;0.7019043
0.0001373291;0.0001280212;0.5187988
0.0001275635;0.000174408;0.6256104
0.0001223755;0.0001855469;0.579834
0.0001182556;0.0001504517;0.5340576
0.0001133728;8,67E+01;0.4425049
8,87E+01;4,00E+01;0.50354
8,67E+01;-7,78E+00;0.4882812
8,32E+00;-5,58E+01;0.50354
9,60E+01;-0.0001339722;0.4577637
0.0001025391;-0.0001800537;0.5340576
8,82E+00;-0.0001870728;0.6561279
8,44E+01;-0.0001838684;0.579834
7,42E+01;-0.0001611328;0.5340576
7,40E+01;-0.0001338196;0.5645752
6,64E+01;-0.0001115417;0.7629395
6,41E+01;-8,04E+01;0.5950928
6,97E+01;-5,68E+00;0.6256104
7,75E+01;-3,91E+00;0.579834
7,28E+01;-3,98E+01;0.6256104
7,68E+01;-5,95E+01;0.5950928
7,81E-01;-7,23E+01;0.7019043
8,29E+01;-6,64E+01;0.6408691
8,16E+01;-5,42E+00;0.6408691
7,16E+01;-2,88E+01;0.4882812
7,22E+01;-2,90E-01;0.5645752
6,79E+01;4,73E+00;0.5493164
8,97E+01;-9,16E-01;0.50354
9,43E+01;-6,10E-01;0.6256104
9,23E+01;9,92E+00;0.5340576
8,64E+01;1,72E+01;0.7629395
8,12E+01;2,41E+01;0.579834
7,63E+01;2,70E+01;0.50354
7,08E+01;2,84E+01;0.6103516
6,82E+01;2,29E+01;0.5645752
6,53E+01;6,10E+00;0.6256104
6,62E+01;-1,77E+01;0.7171631
7,61E+01;-4,23E+01;0.5645752
7,63E+01;-1,89E+00;0.579834
7,06E+00;2,14E-01;0.4730225
6,07E+01;8,54E+00;0.50354
6,00E+01;-2,75E+00;0.6103516
6,73E+01;-2,14E+00;0.6713867
8,18E+01;-5,95E+00;0.5187988
8,15E+01;2,75E+01;0.5340576
7,13E+01;2,96E+01;0.6713867
6,79E+01;6,71E+00;0.50354
7,22E+01;-1,63E+01;0.6103516
7,51E+01;-7,17E+00;0.6103516
7,51E+01;-8,09E+00;0.7171631
7,58E+01;-1,83E+00;0.6408691
8,18E+01;5,34E+00;0.6408691
7,54E+01;7,63E-01;0.6866455
7,11E+01;-4,27E+00;0.6713867
7,34E+01;-4,27E+00;0.4730225
6,97E+01;-8,09E+00;0.5645752
6,70E+01;-3,66E+00;0.4730225
6,87E+01;2,90E-01;0.793457
6,71E+01;-1,22E+00;0.6408691
6,36E+01;-6,26E+00;0.4882812
6,32E+01;-5,34E+00;0.5340576
6,42E+00;-6,10E+00;0.5645752
6,42E+00;-6,10E+00;0.579834
6,04E+01;-8,24E+00;0.6408691
6,24E+01;-1,05E+01;0.5645752
5,86E+01;-7,17E+00;0.3967285
5,94E+01;-5,65E+00;0.5950928
5,92E+00;-7,17E+00;0.4730225
5,60E+01;-1,50E+01;0.5950928
5,31E+01;-1,60E+01;0.5950928
5,37E+01;-1,62E+01;0.5493164
5,62E+01;-1,42E+01;0.5187988
5,29E-01;-1,46E+01;0.6408691
5,55E+01;-9,92E+00;0.5187988
5,89E+01;-1,33E+01;0.6103516
5,89E+01;-1,33E+01;0.7629395
5,28E+01;-1,36E+01;0.6408691
5,45E+01;-5,34E+00;0.6866455
5,39E+01;-6,10E-01;0.7019043
5,54E+01;-2,14E-01;0.6103516
5,55E+01;-8,39E+00;0.7019043
5,62E+01;-7,32E+00;0.6866455
5,34E+01;-5,49E+00;0.50354
5,22E+01;-7,63E+00;0.5493164
5,13E+01;-3,81E+00;0.7476807
5,26E+01;-4,88E+00;0.4730225
5,34E+01;2,59E+00;0.6103516
5,25E+01;5,65E+00;0.6256104
5,04E-01;1,30E+01;0.6256104
5,14E+01;1,40E+01;0.50354
5,29E-01;1,80E+01;0.8392334
4,91E+00;2,00E+01;0.5493164
5,39E+01;2,30E+01;0.5493164
5,14E+01;2,32E+01;0.4882812
4,67E+01;2,72E+01;0.5187988
4,35E+01;2,59E+01;0.5645752
4,97E+01;2,44E+01;0.6408691
4,41E+00;2,43E+01;0.5340576
4,46E+01;2,55E+01;0.50354
4,26E+01;2,26E+01;0.5950928
4,30E+01;2,33E+01;0.579834
4,43E+01;1,97E+01;0.6866455
4,76E+01;1,74E+01;0.4882812
4,27E+01;1,51E+00;0.5645752
4,39E+01;1,24E+01;0.4730225
4,33E+01;4,43E+00;0.6256104
4,00E+01;1,07E+00;0.4882812
4,06E+01;-8,09E+00;0.579834
4,15E+01;-1,10E+01;0.4730225
3,75E+01;-1,21E+01;0.50354
3,81E+01;-1,28E+01;0.6103516
3,71E+01;-4,43E+00;0.6408691
3,80E+01;3,36E+00;0.4577637
3,88E+01;7,32E+00;0.6256104
3,68E+01;1,30E+01;0.7019043
3,74E+01;1,51E+00;0.6256104
3,92E+01;1,43E+01;0.5493164
3,75E+01;1,45E+01;0.4119873
4,01E+01;1,54E+01;0.5645752
3,62E+01;1,74E+01;0.4730225
3,62E+01;1,66E+01;0.3967285
3,66E+00;1,27E+01;0.6256104
3,49E+01;1,10E+01;0.3967285
3,39E+01;1,08E+01;0.6103516
3,74E+01;4,27E+00;0.5645752
3,36E+01;5,04E+00;0.5187988
3,57E+01;1,01E+00;0.6408691
3,75E+01;1,11E+01;0.5340576
3,69E+01;1,33E+01;0.579834
3,52E+00;1,28E+01;0.5493164
3,45E+01;1,28E+01;0.4882812
3,43E+01;9,31E+00;0.6256104
3,20E+01;7,93E-01;0.6408691
3,30E+01;1,37E+00;0.579834
2,90E+00;-5,95E+00;0.4882812
3,25E+01;-1,10E+01;0.5493164
2,99E+01;-1,08E+01;0.5187988
3,13E+01;-1,39E+00;0.50354
3,39E+01;-1,94E+01;0.7019043
3,59E+01;-2,17E+01;0.4577637
3,11E+01;-2,09E+01;0.4425049
3,20E+01;-2,11E+01;0.5187988
2,88E+01;-2,01E+00;0.6561279
3,60E+01;-1,88E+01;0.6103516
3,71E+01;-1,97E+01;0.5340576
4,15E+01;-1,85E+01;0.5187988
3,40E+00;-2,06E+01;0.5187988
3,54E+01;-2,20E+01;0.4730225
4,21E+01;-2,01E+00;0.50354
3,60E+01;-2,03E+01;0.5187988
3,25E+01;-1,80E+01;0.4882812
2,79E+01;-1,34E+01;0.4272461
2,93E+01;-1,04E+01;0.5645752
3,08E+01;4,12E+00;0.6103516
3,20E+01;1,37E+01;0.5645752
3,27E+01;2,14E+00;0.4119873
1,98E+01;2,35E+01;0.5493164
7,48E+00;1,95E+01;0.50354
-3,05E-01;1,86E+01;0.5493164
1,53E-01;1,42E+01;0.6256104
3,51E+00;7,17E+00;0.6561279
-4,58E+00;5,34E+00;0.579834
-1,59E+01;2,44E+00;0.5645752
-2,75E+01;2,59E+00;0.6713867
-4,44E+01;3,51E+00;0.6103516
-5,74E+01;1,53E+00;0.6713867
-7,14E+01;3,05E-01;0.6103516
-9,11E+01;2,14E-01;0.6408691
-9,49E+01;1,22E+00;0.6103516
-8,82E+00;-4,12E+00;0.579834
-8,07E+01;-2,44E+00;0.7324219
-7,05E+00;-6,26E+00;0.6103516
-6,23E+01;-8,09E+00;0.5187988
-2,58E+01;-1,02E+01;0.6256104
-2,30E+01;-1,16E+01;0.7019043
-2,46E+01;-1,57E+01;0.6713867
-2,14E+00;-1,59E+01;0.7171631
-1,42E+01;-1,59E+01;0.6408691
-8,39E+00;-1,75E+01;0.5187988
-7,32E+00;-1,69E+01;0.6561279
-4,58E-01;-1,77E+01;0.4730225
2,90E-01;-2,75E+01;0.5340576
6,41E+00;-2,98E+01;0.6408691
9,31E+00;-3,48E+01;0.6713867
3,36E+00;-3,20E+01;0.5340576
2,12E+01;-3,49E+01;0.6713867
2,78E-01;-3,69E+01;0.7324219
2,70E+01;-3,95E+01;0.50354
2,79E+01;-3,75E+01;0.50354
2,87E+01;-3,71E+01;0.7629395
1,72E+01;-3,60E+01;0.6713867
1,36E+01;-3,46E+01;0.579834
2,35E+01;-3,54E+01;0.579834
2,11E+01;-3,17E+01;0.50354
1,50E+01;-2,94E+01;0.6103516
5,19E+00;-3,01E+01;0.6103516
9,00E+00;-3,08E+01;0.6103516
1,31E+01;-3,20E+01;0.3967285
1,31E+01;-3,31E+01;0.5493164
8,54E+00;-3,42E+01;0.6256104
5,04E+00;-3,37E+01;0.7324219
1,65E+01;-3,43E+01;0.5493164
2,66E+01;-3,89E+01;0.7019043
2,26E+01;-3,57E+01;0.6256104
1,62E+01;-3,43E+01;0.579834
3,48E+01;-3,40E+00;0.5950928
3,65E+01;-2,96E+01;0.6713867
2,72E+01;-2,64E+01;0.4425049
2,21E+01;-2,26E+01;0.4882812
1,77E+01;-2,52E-01;0.579834
3,83E+01;-2,18E+01;0.50354
5,71E+01;-1,89E+00;0.4272461
6,39E+01;-1,79E+01;0.7781982
4,29E+00;-1,57E+01;0.4577637
2,55E+01;-1,62E+01;0.4882812
2,91E+01;-1,25E+01;0.4730225
3,25E+01;-1,22E+01;0.5187988
3,04E+01;-9,31E+00;0.6103516
3,86E+01;-1,04E+01;0.6408691
3,66E+00;-8,09E+00;0.5950928
3,45E+01;-4,58E+00;0.5493164
3,13E+01;-4,88E+00;0.4272461
3,54E+01;-2,14E-01;0.5950928
2,78E-01;1,53E+00;0.7324219
2,88E+01;1,98E+00;0.5187988
4,20E+01;-1,22E+00;0.50354
5,43E+01;-1,07E+00;0.6713867
5,02E+01;-1,22E+00;0.4730225
4,58E+01;-2,75E+00;0.6561279
4,24E+01;-6,10E+00;0.793457
5,36E+01;-2,44E+00;0.6561279
5,34E+01;-7,63E-01;0.6408691
4,93E+01;-3,51E+00;0.5340576
5,39E+01;1,98E+00;0.579834
5,39E+01;-1,83E+00;0.6866455
5,19E+01;-2,29E+00;0.6561279
4,90E+01;4,73E+00;0.50354
5,29E-01;1,98E+00;0.5950928
4,94E+01;-9,16E-01;0.5645752
4,58E+01;-0.0001327515;0.8087158
4,78E+01;-0.0001934814;0.6256104
4,94E+01;-0.0001867676;0.7171631
4,61E+01;-0.0001705933;0.6103516
5,04E-01;-0.0001524353;0.5645752
5,71E+01;-0.000135498;0.6256104
5,55E+01;-0.0001235962;0.6713867
5,07E+01;-0.0001106262;0.6103516
4,91E+00;-0.0001000977;0.50354
4,58E+01;-8,79E+01;0.7171631
3,81E+01;-8,16E+01;0.579834
3,49E+01;-7,40E+01;0.6713867
3,30E+01;-6,93E+00;0.6103516
2,82E+01;-6,42E+00;0.6103516
3,27E+01;-6,07E+01;0.6103516
3,81E+01;-5,43E+01;0.6408691
4,88E+01;-4,75E+01;0.50354
5,10E+01;-4,30E+01;0.7171631
6,18E+00;-3,57E+01;0.6713867
6,47E+01;-3,19E+01;0.4882812
5,63E+01;-2,50E+01;0.7781982
4,85E+01;-2,20E+01;0.5493164
3,49E+01;-1,68E+01;0.6713867
2,94E+01;-1,46E+01;0.6408691
5,07E+01;-1,56E+01;0.6103516
5,34E+01;-1,74E+01;0.5645752
5,08E+01;-1,45E+01;0.579834
5,25E+01;-1,53E+01;0.6103516
5,71E+01;-1,39E+00;0.6103516
5,86E+01;-1,65E+01;0.7476807
6,01E+01;-1,53E+01;0.50354
5,22E+01;-1,39E+00;0.6103516
5,08E+01;-8,09E+00;0.5645752
5,34E+01;-7,02E+00;0.6103516
5,78E+01;-3,97E+00;0.4882812
5,63E+01;-1,68E+00;0.4577637
5,71E+01;2,44E+00;0.7476807
6,71E+01;3,20E+00;0.6561279
6,42E+00;5,34E+00;0.50354
5,97E+01;3,97E+00;0.6103516
5,20E+01;0;0.5493164
4,79E+00;-6,10E-01;0.579834
4,59E+01;9,16E-01;0.50354
4,30E+01;0;0.6103516
4,71E+01;2,44E+00;0.6561279
3,36E+01;4,58E+00;0.289917
3,40E+00;5,04E+00;0.6103516
3,86E+01;8,54E+00;0.7324219
2,91E+01;9,16E+00;0.7019043
2,59E+01;7,02E+00;0.7324219
2,64E+01;3,81E+00;0.6408691
7,63E+00;1,98E+00;0.5645752
2,29E+01;2,29E+00;0.6408691
6,06E+01;1,98E+00;0.5340576
8,42E+01;4,43E+00;0.4730225
0.0001000977;5,80E-01;0.7324219
9,03E+01;6,71E+00;0.579834
6,13E+01;6,71E+00;0.4882812
4,12E+01;2,59E+00;0.5493164
3,19E+01;-1,53E-01;0.6256104
3,63E+01;-1,07E+00;0.7019043
5,20E+01;-2,29E+00;0.6866455
4,94E+01;-2,44E+00;0.6256104
4,41E+00;-2,14E-01;0.5493164
3,11E+01;-4,88E+00;0.5645752
3,40E+00;-3,66E+00;0.6713867
3,68E+01;-5,80E-01;0.5187988
3,80E+01;-6,56E+00;0.5493164
4,53E+00;-2,90E-01;0.4882812
4,50E+01;-4,27E+00;0.579834
4,50E+01;6,10E-01;0.6256104
4,71E+01;1,07E+00;0.6866455
4,78E+01;4,88E+00;0.6561279
4,67E+01;3,97E+00;0.6866455
4,24E+01;4,73E+00;0.6103516
4,23E+01;3,97E+00;0.5950928
4,65E+01;1,37E+00;0.5340576
4,32E+01;-6,10E-01;0.7476807
3,25E+01;-5,34E+00;0.6103516
3,13E+01;-2,44E+00;0.5950928
4,64E+01;-2,75E+00;0.4577637
4,88E+01;-3,97E+00;0.4577637
4,68E+01;-2,14E-01;0.5187988
4,44E+01;-3,51E+00;0.5187988
5,65E+01;-1,83E+00;0.4882812
5,58E+01;-6,10E-01;0.5950928
5,42E+00;-1,53E+00;0.6408691
5,86E+01;-7,63E-01;0.4272461
5,81E+01;-1,53E+00;0.4882812
5,40E+01;-2,59E+00;0.5493164
5,05E+01;-3,51E+00;0.5493164
4,81E+01;-5,80E-01;0.579834
4,33E+01;-5,49E+00;0.579834
5,60E+01;-8,54E+00;0.6103516
6,20E+01;-8,24E+00;0.6256104
7,37E+01;-6,87E+00;0.6256104
7,03E+01;-3,66E+00;0.579834
6,15E+01;0;0.6256104
5,65E+01;-1,68E+00;0.6713867
3,98E+01;-7,63E-01;0.3967285
4,33E+01;-6,10E-01;0.4882812
4,53E+00;4,58E-01;0.5645752
5,16E+01;1,53E-01;0.6561279
6,79E+01;2,59E+00;0.5950928
7,90E+01;9,16E-01;0.5340576
5,86E+01;4,58E-01;0.6103516
5,81E+01;-3,51E+00;0.6103516
7,25E+01;-1,83E+00;0.5187988
6,58E+01;-1,07E+00;0.6408691
7,22E+01;3,66E+00;0.50354
7,61E+01;6,10E+00;0.5340576
7,74E+01;7,32E+00;0.5187988
7,25E+01;7,02E+00;0.7019043
6,18E+00;5,34E+00;0.6408691
3,51E+01;6,41E+00;0.4577637
4,85E+01;7,63E+00;0.7476807
6,39E+01;5,19E+00;0.4882812
5,60E+01;2,59E+00;0.5645752
6,16E+01;9,16E-01;0.50354
4,81E+01;-1,98E+00;0.6408691
5,23E+01;-2,29E+00;0.50354
5,25E+01;-3,05E-01;0.5340576
5,68E+00;3,05E-01;0.4882812
5,20E+01;2,29E+00;0.6103516
6,23E+01;2,44E+00;0.5187988
7,68E+01;7,63E+00;0.50354
7,40E+01;7,63E+00;0.579834
6,06E+01;6,87E+00;0.3814697
6,45E+01;6,87E+00;0.4730225
6,42E+00;6,87E+00;0.5187988
6,00E+01;7,78E+00;0.6103516
6,30E+00;5,19E+00;0.6713867
6,74E+01;3,51E+00;0.579834
6,87E+01;3,66E+00;0.5645752
6,91E+01;3,81E+00;0.5645752
6,76E+01;2,59E+00;0.579834
5,52E+01;6,87E+00;0.579834
6,01E+01;4,27E+00;0.4730225
6,44E+01;9,31E+00;0.5950928
6,62E+01;9,46E+00;0.6866455
5,98E+01;1,02E+01;0.5340576
5,68E+00;9,31E+00;0.3356934
6,48E+01;7,48E+00;0.5340576
6,07E+01;1,36E+01;0.579834
5,25E+01;1,62E+01;0.5493164
5,69E+01;1,77E+01;0.5493164
4,49E+01;2,03E+01;0.6866455
5,37E+01;2,11E+01;0.6103516
5,63E+01;1,88E+01;0.7171631
5,31E+01;1,89E+00;0.5340576
6,41E+01;2,01E+00;0.6713867
6,27E+01;2,24E+01;0.4425049
5,69E+01;2,43E+01;0.6256104
5,43E+01;2,41E+01;0.6561279
4,84E+01;2,49E+01;0.7324219
4,82E+01;2,30E+01;0.3356934
4,18E+01;2,04E+01;0.6713867
2,66E+01;2,04E+01;0.6561279
2,06E+01;1,86E+01;0.6713867
2,75E+01;1,63E+01;0.7019043
3,97E+01;1,53E+01;0.6408691
4,70E+01;1,37E+01;0.5340576
4,79E+00;1,48E+01;0.6256104
6,45E+01;1,88E+01;0.7324219
9,35E+01;1,95E+01;0.5950928
8,13E+01;1,68E+01;0.579834
5,71E+01;1,16E+01;0.5187988
5,22E+01;1,07E+01;0.50354
5,02E+01;1,25E+01;0.5950928
4,53E+00;1,11E+01;0.5340576
4,44E+01;1,02E+01;0.6408691
4,30E+01;1,01E+00;0.7629395
4,49E+01;9,77E+00;0.6103516
4,56E+01;1,13E+00;0.6408691
6,44E+01;8,39E+00;0.4882812
7,00E+01;1,33E+01;0.3967285
5,52E+01;1,13E+00;0.5645752
4,99E+01;9,46E+00;0.5645752
4,75E+01;1,16E+01;0.579834
4,68E+01;9,31E+00;0.5187988
4,29E+00;9,61E+00;0.5950928
4,44E+01;1,16E+01;0.5493164
7,84E+01;1,25E+01;0.6866455
7,02E+01;1,10E+01;0.5340576
6,45E+01;7,32E+00;0.4882812
5,95E+01;7,02E+00;0.7324219
5,22E+01;7,02E+00;0.5493164
5,40E+01;5,80E-01;0.5950928
5,22E+01;5,65E+00;0.50354
5,02E+01;8,54E+00;0.5645752
5,20E+01;9,00E+00;0.4730225
4,87E+01;9,92E+00;0.7476807
4,53E+00;1,36E+01;0.6713867
4,27E+01;1,04E+01;0.5950928
4,26E+01;9,00E+00;0.6713867
4,04E+01;1,05E+01;0.6256104
4,18E+01;8,54E+00;0.5950928
4,93E+01;7,63E+00;0.4119873
4,87E+01;6,41E+00;0.50354
4,52E+01;4,12E+00;0.4730225
4,46E+01;6,41E+00;0.5340576
4,29E+00;5,04E+00;0.5493164
4,32E+01;4,88E+00;0.4730225
5,29E-01;8,85E+00;0.5187988
5,23E+01;1,24E+01;0.6103516
4,91E+00;1,28E+01;0.4119873
3,97E+01;1,11E+01;0.6408691
3,30E+01;1,02E+01;0.6408691
3,34E+01;9,46E+00;0.4119873
2,84E+01;9,61E+00;0.4272461
2,47E+01;7,63E+00;0.4577637
4,81E+01;7,93E-01;0.4577637
6,42E+00;6,26E+00;0.5340576
8,38E+01;6,87E+00;0.4425049
9,20E+00;7,02E+00;0.5187988
7,77E+01;8,24E+00;0.579834
5,65E+01;8,54E+00;0.6103516
6,96E+01;8,39E+00;0.50354
8,00E+01;8,39E+00;0.6103516
7,57E+01;9,61E+00;0.7629395
5,72E+01;7,32E+00;0.5645752
4,93E+01;4,88E+00;0.6866455
4,58E+01;7,02E+00;0.5187988
4,29E+00;4,12E+00;0.5187988
4,36E+01;1,98E+00;0.3356934
5,43E+01;3,81E+00;0.5950928
5,75E+01;3,81E+00;0.50354
5,71E+01;9,00E+00;0.5645752
3,97E+01;7,48E+00;0.5340576
4,47E+01;7,02E+00;0.5645752
4,84E+01;3,66E+00;0.5187988
4,44E+01;6,56E+00;0.579834
4,32E+01;8,24E+00;0.3662109
4,00E+01;8,54E+00;0.579834
4,38E+01;8,54E+00;0.6866455
4,46E+01;6,26E+00;0.579834
5,07E+01;3,51E+00;0.6103516
5,78E+01;2,75E+00;0.5950928
5,54E+01;3,36E+00;0.4577637
5,16E+01;6,10E-01;0.5950928
5,22E+01;1,98E+00;0.5340576
5,17E+00;3,05E-01;0.5645752
5,08E+01;2,75E+00;0.50354
4,82E+01;5,19E+00;0.5645752
4,41E+00;4,73E+00;0.5340576
4,53E+00;6,87E+00;0.5645752
5,57E+01;1,01E+00;0.5340576
5,33E+01;8,54E+00;0.5493164
4,79E+00;9,77E+00;0.7171631
4,33E+01;8,54E+00;0.5493164
5,19E+01;7,02E+00;0.4425049
5,26E+01;7,48E+00;0.6408691
3,91E+00;6,26E+00;0.6103516
3,98E+01;7,17E+00;0.6103516
5,04E-01;6,10E+00;0.5187988
7,19E+00;7,48E+00;0.4730225
6,79E+01;1,07E+01;0.5493164
5,37E+01;1,10E+01;0.6408691
4,99E+01;1,19E+01;0.5187988
5,02E+01;9,46E+00;0.5493164
4,85E+01;7,63E+00;0.5645752
4,23E+01;5,34E+00;0.6256104
4,29E+00;9,00E+00;0.4730225
4,61E+01;5,80E-01;0.579834
4,35E+01;5,19E+00;0.6713867
3,97E+01;4,27E+00;0.3967285
4,32E+01;6,71E+00;0.4272461
4,33E+01;7,02E+00;0.6713867
4,21E+01;5,49E+00;0.7476807
3,71E+01;8,39E+00;0.5493164
2,33E+01;1,25E+01;0.50354
2,27E+00;1,08E+01;0.6408691
3,27E+01;1,19E+01;0.6408691
3,51E+01;8,85E+00;0.4882812
3,37E+01;8,85E+00;0.5950928
4,93E+01;1,17E+01;0.4882812
6,74E+01;1,10E+01;0.5645752
6,24E+01;9,46E+00;0.4577637
4,04E+01;1,04E+01;0.7019043
4,29E+00;9,77E+00;0.6408691
4,41E+00;1,19E+01;0.7629395
6,44E+01;1,34E+01;0.4272461
7,22E+01;1,11E+01;0.5645752
6,35E+01;1,53E+01;0.5493164
7,16E+01;1,53E+01;0.6561279
8,29E+01;1,53E+01;0.6408691
5,92E+00;1,46E+01;0.5493164
5,00E+01;2,03E+01;0.3204346
5,00E+01;2,24E+01;0.5645752
4,43E+01;1,89E+00;0.50354
4,64E+01;1,34E+01;0.6866455
4,24E+01;1,31E+01;0.5645752
3,17E+01;9,16E+00;0.579834
4,71E+01;3,36E+00;0.5493164
3,54E+01;1,98E+00;0.5493164
2,35E+01;2,75E+00;0.4882812
5,25E+01;6,41E+00;0.4882812
6,04E+01;8,85E+00;0.4577637
6,03E+01;8,54E+00;0.5645752
5,28E+01;5,95E+00;0.5645752
4,07E+01;6,26E+00;0.5493164
2,79E+01;5,04E+00;0.5493164
2,79E+01;4,58E+00;0.6713867
2,32E+01;5,80E-01;0.5493164
3,98E+01;9,00E+00;0.6256104
6,67E+01;8,24E+00;0.5187988
5,75E+01;7,02E+00;0.579834
5,49E+01;1,22E+01;0.7019043
5,65E+01;1,21E+01;0.5645752
8,64E+01;1,17E+01;0.6103516
9,49E+01;1,02E+01;0.6713867
6,67E+01;7,78E+00;0.50354
5,10E+01;8,70E-01;0.6103516
4,99E+01;1,08E+01;0.5340576
5,26E+01;9,46E+00;0.6408691
3,81E+01;1,01E+00;0.50354
4,53E+00;1,14E+01;0.4577637
6,24E+01;1,25E+01;0.5950928
6,03E+01;1,51E+00;0.5187988
4,62E+01;1,65E+01;0.4882812
6,00E+01;1,85E+01;0.579834
6,09E+01;1,92E+01;0.6408691
8,85E+01;1,79E+01;0.7019043
6,64E+01;1,39E+00;0.6103516
5,19E+00;6,71E+00;0.6866455
-1,25E+01;4,27E+00;0.5950928
8,54E+00;5,80E-01;0.6561279
2,21E+01;1,01E+00;0.6256104
3,74E+01;1,71E+01;0.5493164
8,26E+01;2,00E+01;0.6408691
0.0001016235;1,95E+01;0.6408691
6,82E+01;1,30E+01;0.6866455
6,87E+01;1,51E+00;0.5645752
8,09E+01;1,43E+01;0.5340576
7,02E+01;1,71E+01;0.4119873
7,17E+01;1,75E+01;0.6103516
7,06E+00;1,98E+01;0.5493164
6,85E+01;2,37E+01;0.5187988
5,16E+01;2,37E+01;0.5645752
3,46E+01;1,80E+01;0.5493164
3,16E+01;1,69E+01;0.6103516
1,83E+01;1,91E+01;0.6408691
4,04E+01;1,98E+01;0.4577637
6,27E+01;2,15E+01;0.5493164
8,61E+01;1,91E+01;0.5645752
6,45E+01;1,85E+01;0.5645752
5,81E+01;1,34E+01;0.7171631
1,88E+01;1,13E+00;0.6713867
6,10E-01;8,24E+00;0.6713867
4,61E+01;1,71E+01;0.7019043
0.0001243591;2,08E+01;0.6561279
7,60E+01;2,82E+01;0.5187988
3,51E+01;2,58E+01;0.6103516
3,66E+00;2,04E+01;0.5950928
9,19E+01;1,62E+01;0.6256104
8,03E+01;1,57E+01;0.5493164
3,40E+00;1,17E+01;0.4730225
3,78E+00;8,39E+00;0.6713867
6,85E+01;1,24E+01;0.6561279
8,56E+01;1,07E+01;0.5493164
7,98E+01;9,31E+00;0.5340576
5,26E+01;9,77E+00;0.6408691
5,77E+01;1,31E+01;0.5493164
6,61E+01;1,50E+01;0.6103516
8,03E+01;1,53E+01;0.5187988
0.0001164246;1,63E+01;0.5950928
0.0001135254;2,09E+01;0.4577637
6,33E+01;2,06E+01;0.4425049
1,82E+01;1,66E+01;0.5645752
2,30E+01;1,04E+01;0.4577637
6,26E+00;1,17E+01;0.5493164
2,94E+01;1,60E+01;0.4425049
6,96E+01;2,01E+00;0.6256104
0.0001339722;2,67E+01;0.5493164
0.0001757813;3,43E+01;0.5645752
0.0001025391;2,12E+01;0.6256104
6,85E+01;1,86E+01;0.5187988
7,19E+00;1,16E+01;0.579834
7,95E+01;9,46E+00;0.6103516
0.0001133728;1,37E+01;0.50354
8,42E+01;2,41E+01;0.6713867
0.0001036072;2,61E+01;0.5493164
6,65E+01;1,82E+01;0.4272461
2,38E+01;1,65E+01;0.5950928
9,92E+00;1,75E+01;0.6408691
3,27E+01;2,35E+01;0.4730225
6,79E+01;3,25E+01;0.579834
0.0001029968;3,52E+00;0.7019043
0.0001054382;3,14E+00;0.7019043
1,62E+01;2,40E+00;0.4577637
-7,49E+01;1,75E+01;0.6256104
-7,48E+01;1,94E+01;0.579834
8,01E+01;2,98E+01;0.7019043
0.0001419067;3,30E+01;0.5950928
0.0001048279;3,22E+01;0.6408691
0.0001089478;2,98E+01;0.6408691
7,97E+01;2,04E+01;4.999.847
7,05E+00;1,24E+01;4.999.847
5,77E+01;1,42E+01;4.999.847
